statename,rank,hs6,abbreviatn,val2013,val2014,val2015,val2016,share13,share14,share15,share16,change
Massachusetts,16,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",509.59,341.48,222.59,314.03,1.9006,1.247,0.8802,1.2129,41.08
Massachusetts,17,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,390,548.69,487.49,307.32,1.4546,2.0037,1.9276,1.187,-36.96
Massachusetts,18,848690,"PARTS & ACCSESORIES FOR MACH TO MAN. SEMICNT,",314.1,275.96,256.59,297.19,1.1715,1.0077,1.0146,1.1478,15.82
Massachusetts,19,841191,TURBOJET AND TURBOPROLLER PARTS,229.78,237.6,295.49,256.67,0.857,0.8676,1.1684,0.9913,-13.14
Massachusetts,20,902139,ARTIFICIAL JOINTS & PARTS & ACCESSORIES THERO,293.68,237.59,224.13,222.06,1.0953,0.8676,0.8862,0.8577,-0.92
Massachusetts,21,850440,STATIC CONVERTERS; ADP POWER SUPPLIES,213.51,218.51,208.69,218.37,0.7963,0.7979,0.8252,0.8434,4.64
Massachusetts,22,30622,"LOBSTERS, LIVE, FRESH,CH, DRIED, SALTD OR IN",179.92,191.17,190.39,203.62,0.671,0.6981,0.7528,0.7864,6.95
Massachusetts,23,902790,"PTS OF INST, PHYS/CHEM ANALYSIS ETC, NESOI",203.58,199.57,194.24,195.2,0.7593,0.7288,0.768,0.7539,0.5
Massachusetts,24,847989,MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION,100.17,93.77,123.82,175.77,0.3736,0.3424,0.4896,0.6789,41.95
Massachusetts,25,842199,FILTER/PURIFY MACHINE & APPARATUS PARTS,223.06,201.38,163.93,173.87,0.832,0.7354,0.6482,0.6715,6.07
Maryland,0,0,World,11746.72,12228.28,10051.8,9658.23,0.7442,0.754,0.6687,0.6656,-3.92
Maryland,0,25,Top 25,5471.14,5964.24,4388.53,4418.41,46.5759,48.7742,43.6592,45.7476,0.68
Maryland,1,880212,HELICOPTERS OF AN UNLADEN WEIGHT EXCEEDING 20,0,189,81.01,438.43,0,1.5456,0.8059,4.5394,441.21
Maryland,2,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",295.24,295.53,337.05,399.44,2.5134,2.4168,3.3532,4.1358,18.51
Maryland,3,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",261.78,454.4,310.42,340.08,2.2285,3.716,3.0882,3.5212,9.55
Maryland,4,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",176.53,129.23,273.61,307.56,1.5028,1.0568,2.722,3.1845,12.41
Maryland,5,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,1516.95,1539.65,809.5,302.28,12.9138,12.5909,8.0533,3.1297,-62.66
Maryland,6,381519,"SUPPORTED CATALYSTS, NESOI",255.82,276.98,323.79,275.51,2.1778,2.2651,3.2212,2.8526,-14.91
Maryland,7,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",79.14,293.62,268.08,260.89,0.6737,2.4012,2.667,2.7012,-2.68
Maryland,8,852610,RADAR APPARATUS,60.32,38.96,162.12,247.9,0.5135,0.3186,1.6128,2.5667,52.91
Maryland,9,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,600.87,610.52,357.92,190.71,5.1152,4.9927,3.5607,1.9745,-46.72
Maryland,10,711311,"JEWELRY AND PARTS THEREOF, OF SILVER",97.26,126.75,136.68,175.62,0.828,1.0366,1.3598,1.8183,28.48
Maryland,11,852560,"TRANSMISSION APP INCORP RECEPTION, FOR RADIO",36.26,51.11,68.99,170.92,0.3087,0.4179,0.6863,1.7697,147.75
Maryland,12,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",422.67,441.48,292.35,170.01,3.5982,3.6103,2.9084,1.7603,-41.85
Maryland,13,490199,"PRINTED BOOKS, BROCHURES, ETC., NESOI",162.7,149.4,153.92,138.39,1.385,1.2217,1.5312,1.4329,-10.09
Maryland,14,270112,"BITUMINOUS COAL, NOT AGGLOMERATED",72.68,11.99,25.59,137.71,0.6187,0.098,0.2546,1.4258,438.13
Maryland,15,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,722.7,655.03,215.46,135.66,6.1523,5.3567,2.1435,1.4046,-37.04
Maryland,16,902750,INSTRUMENTS ETC USING OPTICAL RADIATIONS NESO,47.22,78.99,112.99,99.43,0.402,0.646,1.124,1.0295,-12
Maryland,17,382100,PREPARED CULTURE MEDIA FOR DEVEL OF MICROORGA,127.59,126.73,110.48,91.35,1.0862,1.0364,1.0991,0.9459,-17.31
Maryland,18,870190,"TRACTORS, NESOI",114.6,102.51,52.46,76.31,0.9756,0.8383,0.5219,0.7901,45.45
Maryland,19,720449,FERROUS WASTE & SCRAP NESOI,124.19,96.6,51.66,72.79,1.0572,0.79,0.5139,0.7536,40.9
Maryland,20,870590,"SPECIAL PURPOSE VEHICLES, NESOI",10.44,7.6,1.77,72.11,0.0888,0.0621,0.0176,0.7466,3982.18
Maryland,21,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",131.07,93.11,70.17,68.02,1.1158,0.7614,0.6981,0.7043,-3.06
Maryland,22,392690,"ARTICLES OF PLASTICS, NESOI",37.35,44.11,54.43,66.41,0.3179,0.3607,0.5415,0.6876,22
Maryland,23,711319,"JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME",42.37,59.51,62.87,62.13,0.3607,0.4866,0.6254,0.6433,-1.17
Maryland,24,381590,"REACTION INITIATORS & ACCELERATORS, ETC, NESO",32.67,33.89,26.4,60.47,0.2781,0.2772,0.2626,0.6261,129.08
Maryland,25,930690,BOMB MINES OT AMMNTION PROJCTIONS ETC AND PAR,42.76,57.55,28.82,58.29,0.364,0.4706,0.2868,0.6035,102.23
Maine,0,0,World,2686.76,2811.06,2762.99,2875.27,0.1702,0.1733,0.1838,0.1982,4.06
Maine,0,25,Top 25,1623.92,1734.75,1835.51,1980.45,60.4417,61.7118,66.4319,68.8788,7.9
Maine,1,30622,"LOBSTERS, LIVE, FRESH,CH, DRIED, SALTD OR IN",243.25,349,331.41,381.6,9.0537,12.4151,11.9945,13.2719,15.15
Maine,2,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",152.19,111.66,266.96,315.32,5.6643,3.9722,9.6619,10.9664,18.11
Maine,3,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",47.27,154.9,229.49,182.18,1.7593,5.5103,8.306,6.336,-20.62
Maine,4,271121,"NATURAL GAS, GASEOUS",133.86,216.6,92.4,157.09,4.9824,7.7053,3.3441,5.4633,70.01
Maine,5,481013,"PPR/PBRD FOR WRIT/PRING,CLAY CTD,<=10%MEC FBR",175.1,160.59,120.03,116.75,6.517,5.7129,4.3443,4.0605,-2.73
Maine,6,470329,"CHEM WOODPULP, SODA ETC, N DIS S BL & BL NONC",191.72,99.55,133.7,110.83,7.1357,3.5412,4.8388,3.8546,-17.1
Maine,7,440320,"CONIFEROUS WOOD IN THE ROUGH, NOT TREATED",159.07,145.32,157.39,94.57,5.9206,5.1696,5.6965,3.2891,-39.91
Maine,8,30214,ATLANTIC SALMON AND DANUBE SALMON FRESH OR CH,48.82,36.06,19.33,72.71,1.8169,1.283,0.6995,2.5288,276.21
Maine,9,481151,"PPR/PBRD,CTD/IMPG/CVR W/PLAST,BLEACH,WT>150G/",46.99,42.98,38.75,63.99,1.7491,1.5288,1.4025,2.2254,65.12
Maine,10,130239,"MUCILAGE & THICKNER W/N MODIFIED,FRM VEG PRD",2.4,2.37,7.24,54.47,0.0892,0.0843,0.2621,1.8946,652.28
Maine,11,30441,"PACIFIC, ATLANTIC, DANUBE SALMON FILLET FRESH",31.11,18.76,45.98,52.79,1.1579,0.6672,1.6642,1.836,14.81
Maine,12,382200,"COMPOSITE DIAGNOSTIC/LAB REAGENTS, EXC PHARMA",48.63,51.78,50.04,42.44,1.81,1.8422,1.811,1.4759,-15.19
Maine,13,902750,INSTRUMENTS ETC USING OPTICAL RADIATIONS NESO,39.58,46.3,37.18,35.88,1.4733,1.6472,1.3458,1.2478,-3.51
Maine,14,160232,"PREPARED OR PRESERVED CHICKEN MEAT OR OFFAL,",25.91,27.2,25.82,32.23,0.9642,0.9677,0.9345,1.1211,24.84
Maine,15,440399,"NONCONIFEROUS WOOD IN THE ROUGH NESOI, NOT TR",24.67,32.55,33.36,31.4,0.9182,1.158,1.2075,1.092,-5.88
Maine,16,930591,PARTS & ACCESSOR. OF MILITARY WEAPONS OF HEAD,19.17,14.38,36.35,28.35,0.7133,0.5116,1.3155,0.9861,-21.99
Maine,17,300230,VACCINES FOR VETRINARY MEDICINE,16.57,18.41,19.63,27.72,0.6167,0.6549,0.7104,0.9642,41.25
Maine,18,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",45.79,30.91,23.68,25.49,1.7042,1.0995,0.8571,0.8867,7.66
Maine,19,440710,"CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T",28.64,27.99,27.51,25.09,1.0661,0.9957,0.9955,0.8726,-8.79
Maine,20,30821,"SEA URCHINS, LIVE, FRESH OR CHILLED",24.61,23.6,21.12,23.98,0.9159,0.8395,0.7645,0.834,13.53
Maine,21,481190,"PAPER, PAPERBD, CELLULOSE WADD ETC, COAT ETC",63.02,56.9,61.39,23.62,2.3456,2.0243,2.2219,0.8213,-61.53
Maine,22,841199,GAS TURBINE PARTS NESOI,12.08,10.06,12.29,22.61,0.4497,0.3578,0.4447,0.7863,84
Maine,23,81190,"FRUIT NESOI & NUTS, SWEETENED ETC OR NOT, FRO",20.55,27.31,17.14,20.14,0.765,0.9715,0.6204,0.7006,17.51
Maine,24,81040,"CRANBERRIES, BLUEBERRIES, ETC, FRESH",22.84,19.98,11.75,20.07,0.85,0.7107,0.4252,0.6979,70.82
Maine,25,720429,"ALLOY STEEL WASTE AND SCRAP, NOT STAINLESS",0.09,9.6,15.57,19.14,0.0032,0.3414,0.5636,0.6656,22.9
Michigan,0,0,World,59399.81,57573.11,53954.03,54713.48,3.763,3.5498,3.5895,3.7707,1.41
Michigan,0,25,Top 25,31565.5,29541.93,27603.5,28739.67,53.1407,51.312,51.1611,52.5276,4.12
Michigan,1,870431,"MTR VEH TRANS GDS SPK IG IN C P ENG, GVW NOV",4554.51,3872.75,3989.8,4698.68,7.6675,6.7267,7.3948,8.5878,17.77
Michigan,2,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,4385.73,3641,3079.4,3515.71,7.3834,6.3241,5.7074,6.4257,14.17
Michigan,3,870829,"PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES",3720.59,3475.59,3077.45,3318.49,6.2636,6.0368,5.7038,6.0652,7.83
Michigan,4,870840,GEAR BOXES FOR MOTOR VEHICLES,2209.85,1874.25,2273.23,2274.76,3.7203,3.2554,4.2133,4.1576,0.07
Michigan,5,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",2264.21,2393.12,2250.27,2248.86,3.8118,4.1567,4.1707,4.1102,-0.06
Michigan,6,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,2706.27,1693.38,1198.09,1188.89,4.556,2.9413,2.2206,2.1729,-0.77
Michigan,7,840734,SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10,1130.44,1198.24,1040.2,1187.93,1.9031,2.0812,1.9279,2.1712,14.2
Michigan,8,700910,REAR-VIEW MIRRORS FOR VEHICLES,756.84,856.77,943.49,994.67,1.2742,1.4881,1.7487,1.818,5.42
Michigan,9,280461,SILICON CONTAIN BY WT NT < 99.99% OF SILICON,497.55,716.08,549.04,873.79,0.8376,1.2438,1.0176,1.597,59.15
Michigan,10,870850,DRIVE AXLES WITH DIFFERENTIAL FOR MOTOR VEHIC,583.64,752.34,904.34,867.31,0.9826,1.3068,1.6761,1.5852,-4.09
Michigan,11,840991,SPARK-IGNITION INT COMBUSTION PISTON ENG PTS,709.87,875.1,833.62,817.14,1.1951,1.52,1.5451,1.4935,-1.98
Michigan,12,271121,"NATURAL GAS, GASEOUS",1931.51,2053.61,1233.68,727.56,3.2517,3.567,2.2865,1.3298,-41.03
Michigan,13,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",892.85,765.96,669.39,725.07,1.5031,1.3304,1.2407,1.3252,8.32
Michigan,14,870894,"STEERING WHEELS, COLUMNS & BOXES F MOTOR VEHI",541.09,595.39,751.39,615.02,0.9109,1.0341,1.3927,1.1241,-18.15
Michigan,15,940190,"PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET",442.82,481.95,466.02,559.97,0.7455,0.8371,0.8637,1.0235,20.16
Michigan,16,870421,"TRUCKS, NESOI, DIESEL ENG, GVW 5 METRIC TONS",260.43,547.97,671.94,558.76,0.4384,0.9518,1.2454,1.0213,-16.84
Michigan,17,870880,SUSPENSION SHOCK ABSORBERS FOR MOTOR VEHICLES,698.88,610.81,575.75,552.18,1.1766,1.0609,1.0671,1.0092,-4.09
Michigan,18,870333,PASS VEH COM-IG INT COM ENG > 2500 CC,1048.73,969.46,871.3,533.48,1.7656,1.6839,1.6149,0.975,-38.77
Michigan,19,731815,THREADED SCREWS AND BOLTS NESOI OF IRON OR ST,289.93,310.75,343.95,438.66,0.4881,0.5397,0.6375,0.8017,27.54
Michigan,20,850760,LITHIUM ION BATTERIES,317.24,258.82,249.89,378.18,0.5341,0.4495,0.4631,0.6912,51.34
Michigan,21,851220,ELECT LIGHTING/VISUAL SIGNLNG EQ EX FOR BICYC,303.88,271.44,324.12,361.67,0.5116,0.4715,0.6007,0.661,11.58
Michigan,22,391000,"SILICONES, IN PRIMARY FORMS",262,276.68,243.86,331.95,0.4411,0.4806,0.452,0.6067,36.12
Michigan,23,870870,ROAD WHEELS & PTS & ACCESSORIES FOR MOTOR VEH,447.77,423,413.98,326.51,0.7538,0.7347,0.7673,0.5968,-21.13
Michigan,24,392690,"ARTICLES OF PLASTICS, NESOI",317.21,327.47,291.19,322.35,0.534,0.5688,0.5397,0.5892,10.7
Michigan,25,853710,CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10,291.66,300,358.12,322.07,0.491,0.5211,0.6638,0.5886,-10.07
Minnesota,0,0,World,20760.14,21397.6,20016.17,19202.45,1.3152,1.3193,1.3317,1.3234,-4.07
Minnesota,0,25,Top 25,5961.64,6627.3,6171.58,5926.5,28.7167,30.9722,30.8329,30.8632,-3.97
Minnesota,1,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",772.96,875,863.87,810.28,3.7233,4.0893,4.3159,4.2197,-6.2
Minnesota,2,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",600.05,518.42,452.97,489.21,2.8904,2.4228,2.263,2.5477,8
Minnesota,3,842199,FILTER/PURIFY MACHINE & APPARATUS PARTS,340.71,370.94,412.35,334.04,1.6412,1.7336,2.0601,1.7396,-18.99
Minnesota,4,854290,ELECTRONIC INTEGRATED CIRCUITS AND MCRSSMBLS,388.32,430.86,347.86,331.5,1.8705,2.0136,1.7379,1.7263,-4.7
Minnesota,5,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,341.97,322.07,332.27,297.66,1.6473,1.5052,1.66,1.5501,-10.42
Minnesota,6,391990,"PLATES, SHEETS, FILM ETC, PLASTICS, SELF-ADH",289.77,294.55,297.72,293.74,1.3958,1.3765,1.4874,1.5297,-1.34
Minnesota,7,902190,OTH ARTIFICAL PTS OF THE BODY & PTS & ACCESSO,344.35,308.12,297.33,291.89,1.6587,1.44,1.4854,1.5201,-1.83
Minnesota,8,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",203.69,232.1,251.2,268.52,0.9812,1.0847,1.255,1.3984,6.9
Minnesota,9,870310,PASS VEH FOR SNOW; GOLF CARTS & SIMILAR VEHIC,382.2,359.41,269.28,217.31,1.841,1.6797,1.3453,1.1317,-19.3
Minnesota,10,900190,LENSES PRISMS MIRRORS OPTCL ELMNT N OPTICALLY,133.48,255.97,278.32,207.5,0.6429,1.1963,1.3905,1.0806,-25.44
Minnesota,11,870321,"PASS MTR VEH, SPARK IGN ENG, NOT OV 1,000 CC",366.8,418.06,316.42,206.29,1.7669,1.9538,1.5808,1.0743,-34.8
Minnesota,12,120190,"SOYBEANS, NESOI",141.26,227.45,174.4,188.61,0.6805,1.063,0.8713,0.9822,8.15
Minnesota,13,901819,"ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS",109.98,133.95,170.93,187.05,0.5298,0.626,0.854,0.9741,9.43
Minnesota,14,470200,"CHEMICAL WOODPULP, DISSOLVING GRADES",137.3,287.1,181.71,186.89,0.6614,1.3417,0.9078,0.9733,2.85
Minnesota,15,100590,"CORN (MAIZE), OTHER THAN SEED CORN",112.11,195.56,126.47,169.82,0.54,0.914,0.6318,0.8844,34.28
Minnesota,16,870899,"PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO",69.9,96.58,80.13,166.46,0.3367,0.4513,0.4003,0.8668,107.72
Minnesota,17,392690,"ARTICLES OF PLASTICS, NESOI",106.63,130.14,139.76,158.53,0.5136,0.6082,0.6982,0.8256,13.43
Minnesota,18,230400,"SOYBEAN OILCAKE & OTH SOLID RESIDUE, WH/NOT G",209.81,137.09,178.31,147.19,1.0106,0.6407,0.8908,0.7665,-17.45
Minnesota,19,847989,MACH & MECHANICAL APPL W INDIVIDUAL FUNCTION,140.77,165.48,144.76,146.66,0.6781,0.7733,0.7232,0.7638,1.31
Minnesota,20,902620,"INST & APPRTS, MEASURING/CHECKING PRESSURE",171.78,174.41,170.32,142.26,0.8274,0.8151,0.8509,0.7409,-16.47
Minnesota,21,230990,"ANIMAL FEED PREP EXCEPT DOG OR CAT FOOD, RETA",82.25,100.85,128.44,142.17,0.3962,0.4713,0.6417,0.7403,10.69
Minnesota,22,900120,SHEETS AND PLATES OF POLARIZING MATERIAL,83.39,110.67,125.32,139.05,0.4017,0.5172,0.6261,0.7241,10.96
Minnesota,23,902750,INSTRUMENTS ETC USING OPTICAL RADIATIONS NESO,135.62,132.36,136.58,138.67,0.6532,0.6186,0.6824,0.7222,1.53
Minnesota,24,842420,SPRAY GUNS AND SIMILAR APPLIANCES,203.98,221.97,165.62,134.71,0.9826,1.0374,0.8274,0.7015,-18.67
Minnesota,25,903180,"MEAS & CHECKNG INSTRUMENT, APPLIANCES & MACH",92.57,128.21,129.24,130.48,0.4459,0.5992,0.6457,0.6795,0.96
Missouri,0,0,World,12958.22,14189.64,13647.81,13934.62,0.8209,0.8749,0.908,0.9603,2.1
Missouri,0,25,Top 25,4275.68,5288.68,5260.84,6475.05,32.9959,37.2714,38.5472,46.4673,23.08
Missouri,1,870431,"MTR VEH TRANS GDS SPK IG IN C P ENG, GVW NOV",1280.51,1450.89,1155.84,1542.94,9.8818,10.225,8.469,11.0727,33.49
Missouri,2,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",86.43,495.54,685.82,1327.78,0.667,3.4923,5.0252,9.5286,93.6
Missouri,3,871150,"MOTORCYCLES, CYCL,EXCD 800 CC",254.22,267.5,237.55,335.38,1.9619,1.8852,1.7406,2.4068,41.18
Missouri,4,300230,VACCINES FOR VETRINARY MEDICINE,381.27,333.02,336.91,317.93,2.9423,2.3469,2.4686,2.2816,-5.63
Missouri,5,230400,"SOYBEAN OILCAKE & OTH SOLID RESIDUE, WH/NOT G",68.51,240.31,262.11,273.42,0.5287,1.6936,1.9205,1.9622,4.32
Missouri,6,100590,"CORN (MAIZE), OTHER THAN SEED CORN",109.88,167.81,231.98,231.74,0.848,1.1826,1.6998,1.6631,-0.1
Missouri,7,120190,"SOYBEANS, NESOI",138.18,161.34,164.37,215.13,1.0663,1.137,1.2044,1.5439,30.88
Missouri,8,410411,"BOV/EQ HIDE/SKIN,FUL GRN,UNSPLIT;GRN SPL, WET",125,198.17,204.63,173.5,0.9646,1.3966,1.4994,1.2451,-15.21
Missouri,9,210690,FOOD PREPARATIONS NESOI,179.67,198.09,173.56,165.37,1.3865,1.396,1.2717,1.1867,-4.72
Missouri,10,930690,BOMB MINES OT AMMNTION PROJCTIONS ETC AND PAR,72.71,144,191.9,161.01,0.5611,1.0148,1.4061,1.1555,-16.1
Missouri,11,300210,"ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO",46.98,84.3,73.23,152.87,0.3626,0.5941,0.5366,1.0971,108.76
Missouri,12,293399,HETEROCYCLIC COMP W NITROGEN HETERO-ATM ONLY,116.91,185.53,243.87,146.89,0.9022,1.3075,1.7869,1.0541,-39.77
Missouri,13,20319,"MEAT OF SWINE, NESOI, FRESH OR CHILLED",139.38,140.45,126.29,141.77,1.0756,0.9898,0.9254,1.0174,12.25
Missouri,14,220300,BEER MADE FROM MALT,76.4,89.2,146.51,131.01,0.5896,0.6286,1.0735,0.9402,-10.58
Missouri,15,293339,CMPDS CONT AN UNFUSED PYRIDINE RING ETC NESOI,128.67,134.18,156.39,128.8,0.993,0.9456,1.1459,0.9243,-17.64
Missouri,16,880330,"PARTS OF AIRPLANES OR HELICOPTERS, NESOI",352.63,210.46,105.19,124.89,2.7213,1.4832,0.7707,0.8963,18.73
Missouri,17,300490,"MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK",55.92,72.96,110.71,123.6,0.4316,0.5142,0.8112,0.887,11.64
Missouri,18,382490,"PRODUCTS AND RESIDUALS OF CHEMICAL INDUSTRY,",30.63,65.9,106.18,119.19,0.2364,0.4644,0.778,0.8553,12.25
Missouri,19,20329,"MEAT OF SWINE, NESOI, FROZEN",184.22,181.72,112.91,111.96,1.4216,1.2807,0.8273,0.8034,-0.85
Missouri,20,260700,LEAD ORES AND CONCENTRATES,15.96,13.24,0,110.48,0.1232,0.0933,0,0.7929,0
Missouri,21,850720,LEAD-ACID STORAGE BATTERIES NESOI,126.65,134.78,113.32,95.02,0.9774,0.9498,0.8303,0.6819,-16.15
Missouri,22,230910,"DOG AND CAT FOOD, PUT UP FOR RETAIL SALE",80.82,94.92,98.81,92.01,0.6237,0.669,0.724,0.6603,-6.88
Missouri,23,490199,"PRINTED BOOKS, BROCHURES, ETC., NESOI",88.63,80.24,73.07,85.65,0.684,0.5655,0.5354,0.6147,17.21
Missouri,24,840790,"SPARK-IGNTN RCPRCTNG/ROTARY INT COMBSTN ENG,",85.62,88.99,91.29,84.5,0.6607,0.6272,0.6689,0.6064,-7.44
Missouri,25,870421,"TRUCKS, NESOI, DIESEL ENG, GVW 5 METRIC TONS",49.85,55.12,58.4,82.21,0.3847,0.3885,0.4279,0.5899,40.77
Mississippi,0,0,World,12415.15,11484.93,10848.36,10494.72,0.7865,0.7081,0.7217,0.7233,-3.26
Mississippi,0,25,Top 25,8309.65,7725.22,7183.71,7001.41,66.9315,67.264,66.2194,66.7137,-2.54
Mississippi,1,271019,PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO,3057.7,2970.04,2381.19,1911.88,24.6288,25.8603,21.9498,18.2176,-19.71
Mississippi,2,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIOD",1148.95,887.92,850.02,721.35,9.2544,7.7312,7.8355,6.8734,-15.14
Mississippi,3,320611,"PIGMNTS\PREPS CONT =>80% TITANIUM DIOXIDE, DR",795.73,792.46,650.44,707.7,6.4094,6.9,5.9957,6.7434,8.8
Mississippi,4,470321,"CHEMICAL WOODPULP, SODA ETC. N DIS S BL & BL",512.73,468.04,471.44,449.33,4.1299,4.0753,4.3457,4.2815,-4.69
Mississippi,5,870324,PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC,223.44,202.07,434.73,412.09,1.7998,1.7594,4.0074,3.9266,-5.21
Mississippi,6,902131,ARTIFICIAL JOINTS AND PARTS AND ACCESSORIES T,176.52,292.48,352.19,281.82,1.4218,2.5466,3.2465,2.6853,-19.98
Mississippi,7,520100,"COTTON, NOT CARDED OR COMBED",550.78,378,296.34,279.99,4.4364,3.2913,2.7317,2.6679,-5.52
Mississippi,8,901890,"INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N",94.57,135.85,171.84,256.96,0.7617,1.1829,1.584,2.4484,49.53
Mississippi,9,901839,"MED NEEDLES. NESOI, CATHERERS ETC AND PARTS E",158.87,174,186.53,230.84,1.2796,1.515,1.7194,2.1996,23.76
Mississippi,10,870431,"MTR VEH TRANS GDS SPK IG IN C P ENG, GVW NOV",267.85,251.01,197.35,211.31,2.1574,2.1855,1.8192,2.0135,7.07
Mississippi,11,890520,"FLOATING OR SUBMERSIBLE DRILLING OR PRODCTN,P",0,11.08,143,209.46,0,0.0965,1.3182,1.9959,46.48
Mississippi,12,870323,PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV,270.36,192,187.27,201.4,2.1777,1.6718,1.7263,1.9191,7.54
Mississippi,13,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",144.36,163.36,96.21,178.13,1.1628,1.4224,0.8869,1.6973,85.14
Mississippi,14,848120,VALVES F OLEOHYDRAULIC OR PNEUMATIC TRANSMISS,66.49,149.61,137.27,157.56,0.5355,1.3027,1.2654,1.5013,14.78
Mississippi,15,854239,"ELECTRONIC INTEGRATED CIRCUITS, NESOI",116.05,92.42,85.67,102.64,0.9347,0.8047,0.7897,0.978,19.8
Mississippi,16,902110,"ORTHOPEDIC OR FRACTRE APPLIANCES, PARTS & ACC",29.91,70.27,101.5,91.36,0.2409,0.6119,0.9356,0.8705,-9.99
Mississippi,17,20714,"CHICKEN CUTS AND EDIBLE OFFAL (INC LIVERS), F",224.16,161.66,76.06,74.96,1.8055,1.4076,0.7011,0.7142,-1.45
Mississippi,18,870421,"TRUCKS, NESOI, DIESEL ENG, GVW 5 METRIC TONS",0.23,0,0.78,74.82,0.0018,0,0.0072,0.7129,9471.96
Mississippi,19,851762,MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE,25.73,27.25,25.17,71.75,0.2073,0.2372,0.232,0.6837,185.11
Mississippi,20,871000,"TANK & OT ARMORED FIGHT VEH, MOTORIZED; AND P",0.06,0.35,0.07,67.57,0.0005,0.0031,0.0006,0.6438,96613.73
Mississippi,21,480411,"KRAFTLINER, UNCOATED UNBLEACHED IN ROLLS OR S",118.08,108.4,104.5,64.91,0.9511,0.9438,0.9632,0.6185,-37.88
Mississippi,22,271311,"PETROLEUM COKE, NOT CALCINED",82.79,102.49,77.76,63.03,0.6669,0.8924,0.7168,0.6005,-18.95
Mississippi,23,846729,"TOOLS FOR WK IN  HAND,W/ SELF-CONT ELEC MOTOR",42.57,14.01,49.23,62.71,0.3429,0.122,0.4538,0.5976,27.4
Mississippi,24,854231,"PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG",91.38,80.42,63.78,60.37,0.736,0.7002,0.5879,0.5752,-5.35
Mississippi,25,290243,PARA-XYLENE,110.33,0,43.36,57.49,0.8887,0,0.3997,0.5478,32.58
Montana,0,0,World,1505.8,1544.91,1404.09,1360.1,0.0954,0.0953,0.0934,0.0937,-3.13
Montana,0,25,Top 25,885.12,940.98,924.85,1000.89,58.7808,60.9083,65.8679,73.5898,8.22
Montana,1,240220,CIGARETTES CONTAINING TOBACCO,33.91,52.72,119.39,185.26,2.2521,3.4122,8.5031,13.6213,55.17
Montana,2,880000,"CIVILIAN AIRCRAFT, ENGINES, AND PARTS",14.45,22.11,19.56,96.37,0.9599,1.4311,1.3929,7.0856,392.75
Montana,3,71340,"LENTILS, DRIED SHELLED, INCLUDING SEED",30.4,37.82,52.71,95.97,2.0188,2.4479,3.754,7.0559,82.07
Montana,4,282550,COPPER OXIDES AND HYDROXIDES,118.23,122.43,147.66,95.54,7.8518,7.9249,10.5162,7.0245,-35.3
